customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-11486,Female,0,Yes,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.68,544.73,0
CU-11487,Male,0,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.57,3897.37,0
CU-11488,Female,1,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.97,229.5,0
CU-11489,Male,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.95,1160.77,0
CU-11490,Male,1,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.85,764.18,0
CU-11491,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.56,1144.94,0
CU-11492,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),56.32,2164.97,0
CU-11493,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.12,1110.25,1
CU-11494,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.11,1441.09,0
CU-11495,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.52,2001.49,0
CU-11496,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.97,2596.88,0
CU-11497,Female,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.28,352.24,0
CU-11498,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.2,601.26,1
CU-11499,Female,0,No,No,62,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.99,4365.38,0
CU-11500,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,73.93,4856.53,0
CU-11501,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.63,324.28,0
CU-11502,Male,1,No,No,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),59.23,341.54,1
CU-11503,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.97,56.98,1
CU-11504,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.51,1696.86,0
CU-11505,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.78,4803.74,0
CU-11506,Female,0,No,Yes,32,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),68.92,2200.62,0
CU-11507,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.9,1236.84,0
CU-11508,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.94,837.89,0
CU-11509,Female,0,No,Yes,71,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,59.66,4148.92,0
CU-11510,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,77.91,4625.19,0
CU-11511,Male,0,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),58.59,1940.0,0
CU-11512,Female,1,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,83.82,4167.62,0
CU-11513,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.93,3110.21,1
CU-11514,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.99,248.55,1
CU-11515,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,49.77,390.07,1
CU-11516,Male,0,No,No,54,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),66.32,3476.1,0
CU-11517,Female,0,No,No,14,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),58.85,803.22,0
CU-11518,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.57,2228.99,0
CU-11519,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.68,1384.92,0
CU-11520,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.73,140.88,1
CU-11521,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.46,4524.53,1
CU-11522,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.25,4788.26,1
CU-11523,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,67.64,4831.24,0
CU-11524,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.34,2185.54,0
CU-11525,Male,1,No,No,69,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.55,3953.06,0
CU-11526,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.4,209.41,0
CU-11527,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,75.2,580.76,1
CU-11528,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.32,3990.6,0
CU-11529,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.18,1398.01,1
CU-11530,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,68.97,4798.89,0
CU-11531,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.72,199.81,0
CU-11532,Female,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.69,4845.8,0
CU-11533,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,72.63,2687.74,1
CU-11534,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),81.34,4404.41,0
CU-11535,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.54,505.61,0
CU-11536,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.59,1274.18,0
CU-11537,Female,1,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,68.05,4609.05,0
CU-11538,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),69.77,3748.4,0
CU-11539,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.25,926.39,0
CU-11540,Female,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.38,941.5,0
CU-11541,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,52.32,1303.29,0
CU-11542,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.78,2586.81,0
CU-11543,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.23,69.9,1
CU-11544,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,77.03,726.02,0
CU-11545,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.64,66.54,0
CU-11546,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.17,1651.22,1
CU-11547,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),41.04,2302.78,0
CU-11548,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,70.16,2019.83,1
CU-11549,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,53.68,159.1,1
CU-11550,Male,1,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,78.64,4681.58,0
CU-11551,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.21,3261.31,1
CU-11552,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,63.59,2676.98,0
CU-11553,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),70.67,3312.0,0
CU-11554,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),67.13,4167.13,0
CU-11555,Female,1,Yes,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),64.96,3248.7,0
CU-11556,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,53.39,3653.79,0
CU-11557,Male,1,Yes,No,44,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,34.92,1504.0,1
CU-11558,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.49,562.41,1
CU-11559,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.05,533.11,0
CU-11560,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.91,4973.42,0
CU-11561,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.38,69.38,1
CU-11562,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,66.0,3798.58,0
CU-11563,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.96,2365.03,0
CU-11564,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.96,885.63,0
CU-11565,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.04,153.21,1
CU-11566,Male,0,No,No,21,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.41,1309.83,0
CU-11567,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.3,2162.02,1
CU-11568,Male,1,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.37,3365.06,1
CU-11569,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.66,1672.2,0
CU-11570,Male,0,No,No,68,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,60.03,4026.11,1
CU-11571,Female,0,No,No,16,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.27,917.43,1
CU-11572,Female,0,No,No,13,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,61.96,764.06,0
CU-11573,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.9,424.12,0
CU-11574,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.18,1220.5,0
CU-11575,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.81,449.57,0
CU-11576,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.55,3120.05,0
CU-11577,Female,0,No,No,45,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.74,2766.13,1
CU-11578,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),72.41,5177.83,0
CU-11579,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,47.99,2618.54,0
CU-11580,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.12,665.18,0
CU-11581,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),86.09,1995.9,0
CU-11582,Male,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.49,4338.08,1
CU-11583,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.72,229.38,1
CU-11584,Female,0,Yes,Yes,69,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.15,3100.14,0
CU-11585,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,53.6,3088.75,0
CU-11586,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.8,2035.91,0
CU-11587,Female,0,No,No,69,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,58.11,3836.87,0
CU-11588,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.79,759.5,0
CU-11589,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.45,2384.72,0
CU-11590,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),68.8,329.68,1
CU-11591,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.1,993.49,1
CU-11592,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,65.68,832.17,0
CU-11593,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,71.06,1796.41,1
CU-11594,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.67,1162.77,1
CU-11595,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.25,2463.37,0
CU-11596,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),59.29,1007.03,1
CU-11597,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,73.55,952.24,1
CU-11598,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.15,916.96,1
CU-11599,Male,1,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.24,2550.41,0
CU-11600,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.23,653.51,1
CU-11601,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,62.52,61.3,1
CU-11602,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.55,752.11,0
CU-11603,Female,0,Yes,No,8,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,45.87,355.13,1
CU-11604,Male,1,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.67,2181.61,0
CU-11605,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.12,194.88,0
CU-11606,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),92.52,3725.75,0
CU-11607,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.63,2193.06,0
CU-11608,Male,1,Yes,No,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.41,1337.59,1
CU-11609,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),41.16,1282.26,0
CU-11610,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),61.86,4265.01,0
CU-11611,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),69.11,4690.43,0
CU-11612,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,74.53,595.21,1
CU-11613,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.57,63.57,0
CU-11614,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),79.2,469.78,0
CU-11615,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,74.46,1194.34,0
CU-11616,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,85.15,5933.95,0
CU-11617,Female,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.21,1612.92,0
CU-11618,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.46,821.47,0
CU-11619,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,72.86,629.95,1
CU-11620,Male,1,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.09,1262.57,0
CU-11621,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.98,4418.26,0
CU-11622,Female,1,Yes,No,62,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.48,3253.89,0
CU-11623,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,72.5,833.58,0
CU-11624,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),93.71,454.71,0
CU-11625,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,79.62,5565.72,0
CU-11626,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.86,3642.41,0
CU-11627,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.33,180.3,0
CU-11628,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.48,65.48,1
CU-11629,Male,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.76,1459.63,1
CU-11630,Male,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.32,4551.8,0
CU-11631,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),70.85,4651.43,0
CU-11632,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,63.23,4087.94,0
CU-11633,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.45,97.75,1
CU-11634,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.31,2042.64,1
CU-11635,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.08,1178.34,1
